year,title,img,rating_count,gross,genre,rating,runtime,stars,metacritic,description
1993,Rising Sun,1993_rising_sun.jpg,40637,63100000,"Action, Crime, Drama",R,129,6.2,56,"When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham."
1993,Demolition Man,1993_demolition_man.jpg,150723,58060000,"Action, Sci-Fi, Thriller",R,115,6.7,NA,A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.
1993,Sister Act 2: Back in the Habit,1993_sister_act__back_in_the_habit.jpg,46353,57320000,"Comedy, Family, Music",PG,107,5.6,NA,Showgirl Deloris Van Cartier (Whoopi Goldberg) returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure.
1993,Tombstone,1993_tombstone.jpg,119255,56510000,"Action, Biography, Drama",R,130,7.8,50,"A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating."
1993,The Three Musketeers,1993_the_three_musketeers.jpg,48307,53900000,"Action, Adventure, Comedy",PG,105,6.4,43,"France, 1625: Young d'Artagnan heads to Paris to join the Musketeers but the evil cardinal has disbanded them - save 3. He meets the 3, Athos, Porthos and Aramis, and joins them on their quest to save the king and country."
1993,Rookie of the Year,1993_rookie_of_the_year.jpg,23462,53580000,"Comedy, Family, Fantasy",PG,103,6,53,"When an accident miraculously gives a boy an incredibly powerful pitching arm, he becomes a major league pitcher for the Chicago Cubs."
1993,Beethoven's 2nd,1993_beethovens_nd.jpg,24563,53350000,"Comedy, Family, Romance",PG,89,4.9,NA,"Beethoven, the St. Bernard dog, becomes a father, but his girlfriend Missy is dognapped, and his puppies are in danger of the same fate."
1993,Dennis the Menace,1993_dennis_the_menace.jpg,53339,51270000,"Comedy, Family",PG,94,5.6,NA,"When his parents have to go out of town, Dennis stays with Mr. and Mrs. Wilson. The little menace is driving Mr. Wilson crazy, but Dennis is just trying to be helpful. Even to the thief who's arrived in town."
1993,Sommersby,1993_sommersby.jpg,18429,50080000,"Drama, Mystery, Romance",PG-13,114,6.2,NA,"A farmer returns home from the Civil War, but his wife begins to suspect that the man is an impostor."
1993,Last Action Hero,1993_last_action_hero.jpg,130389,50020000,"Action, Adventure, Comedy",PG-13,130,6.4,44,"With the help of a magic ticket, a young movie fan is transported into the fictional world of his favorite action movie character."
1993,Addams Family Values,1993_addams_family_values.jpg,74505,48920000,"Comedy, Fantasy",PG-13,94,6.7,NA,"The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie."
1993,Wayne's World 2,1993_waynes_world_.jpg,74147,48200000,"Comedy, Music",PG-13,95,6.2,60,The inseparable duo try to organize a rock concert while Wayne must fend off a record producer who has an eye for his girlfriend.
1993,Malice,1993_malice.jpg,21562,46040000,"Crime, Mystery, Thriller",R,107,6.4,52,"A tale about a happily married couple who would like to have children. Tracy teaches art, Andy's a college dean. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor."
1993,Made in America,1993_made_in_america.jpg,15105,44940000,Comedy,PG-13,111,5,NA,"A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white."
1993,The Good Son,1993_the_good_son.jpg,34859,44590000,"Drama, Thriller",R,87,6.4,45,"A young boy stays with his aunt and uncle and befriends his cousin, a boy of the same age who shows increasing signs of violent and psychopathic behavior."
1993,The Beverly Hillbillies,1993_the_beverly_hillbillies.jpg,16708,44030000,"Comedy, Family",PG,92,5,NA,"A feature adaptation of the classic television show, when nice guy redneck Jed Clampett strikes it rich when he finds black oil, and moves him and his kin to posh Beverly Hills."
1993,Teenage Mutant Ninja Turtles III,1993_teenage_mutant_ninja_turtles_iii.jpg,29590,42660000,"Action, Adventure, Comedy",PG,96,4.8,40,The turtles find themselves transported back in time to ancient Japan.
1993,Homeward Bound: The Incredible Journey,1993_homeward_bound_the_incredible_journey.jpg,40090,41830000,"Adventure, Comedy, Drama",G,84,6.9,NA,Three pets escape from a California ranch to find their owners in San Francisco.
1993,Falling Down,1993_falling_down.jpg,161310,40900000,"Crime, Drama, Thriller",R,113,7.6,56,An unemployed defense worker frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.
1993,Hocus Pocus,1993_hocus_pocus.jpg,88976,39510000,"Comedy, Family, Fantasy",PG,96,6.8,NA,"A curious youngster moves to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century."
1993,What's Love Got to Do with It,1993_whats_love_got_to_do_with_it.jpg,16171,39100000,"Biography, Drama, Music",R,118,7.3,NA,"The story of singer Tina Turner's rise to stardom and how she gained the courage to break free from her abusive husband, Ike Turner."
1993,Hot Shots! Part Deux,1993_hot_shots_part_deux.jpg,80815,38910000,"Action, Comedy",PG-13,86,6.6,NA,"""Rambo"" parody in which Topper Harley leads a rescue team into Iraq to save Iraqi war prisoners and all of their previous rescue teams."
1993,Carlito's Way,1993_carlitos_way.jpg,191137,36950000,"Crime, Drama, Thriller",R,144,7.9,NA,"A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C."
1993,Alive,1993_alive.jpg,48008,36730000,"Adventure, Biography, Drama",R,120,7.1,NA,A Uruguayan rugby team stranded in the snow swept Andes are forced to use desperate measures to survive after a plane crash.
1993,Son in Law,1993_son_in_law.jpg,16706,36450000,"Comedy, Drama, Romance",PG-13,95,5.8,NA,"Having gotten a taste of college life, a drastically changed farm girl returns home for Thanksgiving break with her best friend, a flamboyant party animal who is clearly a fish out of water in a small farm town."
1993,Sliver,1993_sliver.jpg,27503,36300000,"Drama, Thriller",R,107,5,NA,"A woman moves into an exclusive New York City apartment building, which she soon discovers houses tenants with all manner of shocking secrets."
1993,Robin Hood: Men in Tights,1993_robin_hood_men_in_tights.jpg,111015,35740000,"Adventure, Comedy, Musical",PG-13,104,6.7,44,"A spoof of Robin Hood in general, and Robin Hood: Prince of Thieves (1991) in particular."
1993,Dragon: The Bruce Lee Story,1993_dragon_the_bruce_lee_story.jpg,26212,35110000,"Action, Biography, Drama",PG-13,120,7,NA,A fictionalized account of the life of the martial arts superstar.
1993,The Joy Luck Club,1993_the_joy_luck_club.jpg,14445,32860000,Drama,R,139,7.7,NA,The life histories of four Asian women and their daughters reflect and guide each other.
1993,Hard Target,1993_hard_target.jpg,42180,32590000.000000004,"Action, Adventure, Drama",R,97,6.2,NA,"A woman hires a drifter as her guide through New Orleans in search of her father, who has gone missing. They discover a deadly game of cat and mouse behind his disappearance in the process."
1993,The Sandlot,1993_the_sandlot.jpg,74455,32420000,"Comedy, Drama, Family",PG,101,7.8,55,"In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures."
1993,The Age of Innocence,1993_the_age_of_innocence.jpg,46853,32200000.000000004,"Drama, Romance",PG,139,7.2,NA,"A tale of nineteenth-century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin."
1993,Cop & ½,1993_cop__.jpg,8013,31890000,"Comedy, Crime, Family",PG,97,4.1,NA,"After witnessing a murder, a young boy named Devon refuses to testify unless he is given the chance to be a policeman."
1994,The Lion King,1994_the_lion_king.jpg,887574,422780000,"Animation, Adventure, Drama",G,88,8.5,NA,"A Lion cub crown prince is tricked by a treacherous uncle into thinking he caused his father's death and flees into exile in despair, only to learn in adulthood his identity and his responsibilities."
1994,Forrest Gump,1994_forrest_gump.jpg,1693179,330250000,"Drama, Romance",PG-13,142,8.8,NA,"The presidencies of Kennedy and Johnson, the events of Vietnam, Watergate, and other historical events unfold through the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart."
1994,True Lies,1994_true_lies.jpg,227246,146280000,"Action, Comedy, Thriller",R,141,7.2,NA,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States."
1994,The Santa Clause,1994_the_santa_clause.jpg,90666,144830000,"Comedy, Drama, Family",PG,97,6.5,57,"When a man inadvertently makes Santa fall off of his roof on Christmas Eve, he finds himself magically recruited to take his place."
1994,The Flintstones,1994_the_flintstones.jpg,72584,130509999.99999999,"Comedy, Family, Fantasy",PG,91,4.9,NA,"In a parallel modern-day Stone Age world, a working-class family, the Flintstones, are set up for an executive job. But they learn that money can't buy happiness."
1994,Dumb and Dumber,1994_dumb_and_dumber.jpg,339052,127180000,Comedy,PG-13,107,7.3,41,"After a woman leaves a briefcase at the airport terminal, a dumb limo driver and his dumber friend set out on a hilarious cross-country road trip to Aspen, to return the briefcase to its owner."
1994,Clear and Present Danger,1994_clear_and_present_danger.jpg,84890,122190000,"Action, Crime, Drama",PG-13,141,6.9,NA,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.
1994,Speed,1994_speed.jpg,313799,121250000,"Action, Adventure, Thriller",R,116,7.2,NA,A young police officer must prevent a bomb exploding aboard a city bus by keeping its speed above 50 mph.
1994,The Mask,1994_the_mask.jpg,326609,119940000,"Action, Comedy, Crime",PG-13,101,6.9,56,Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.
1994,Pulp Fiction,1994_pulp_fiction.jpg,1724366,107930000,"Crime, Drama",R,154,8.9,NA,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption."
1994,Interview with the Vampire: The Vampire Chronicles,1994_interview_with_the_vampire_the_vampire_chronicles.jpg,282861,105260000,"Drama, Horror",R,123,7.6,59,"A vampire tells his epic life story: love, betrayal, loneliness, and hunger."
1994,Maverick,1994_maverick.jpg,97648,101630000,"Action, Adventure, Comedy",PG,127,7,NA,"Bret Maverick, needing money for a poker tournament, faces various comic mishaps and challenges, including a charming woman thief."
1994,The Client,1994_the_client.jpg,56644,92120000,"Crime, Drama, Mystery",PG-13,119,6.7,NA,A young boy who witnessed the suicide of a mafia lawyer hires an attorney to protect him when the District Attorney tries to use him to take down a mob family.
1994,Disclosure,1994_disclosure.jpg,44171,83020000,"Drama, Thriller",R,128,6.1,58,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life."
1994,Star Trek: Generations,1994_star_trek_generations.jpg,72875,75670000,"Action, Adventure, Mystery",PG,118,6.6,55,"With the help of long presumed dead Captain Kirk, Captain Picard must stop a deranged scientist willing to murder on a planetary scale in order to enter a space matrix."
1994,Ace Ventura: Pet Detective,1994_ace_ventura_pet_detective.jpg,264461,72220000,Comedy,PG-13,86,6.9,NA,A goofy detective specializing in animals goes in search of the missing mascot of the Miami Dolphins.
1994,Stargate,1994_stargate.jpg,169230,71570000,"Action, Adventure, Sci-Fi",PG-13,116,7.1,42,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra."
1994,Wolf,1994_wolf.jpg,50540,65010000.00000001,"Drama, Horror, Romance",R,125,6.2,NA,Publisher Will Randall (Jack Nicholson) becomes a werewolf and has to fight to keep his job.
1994,The Specialist,1994_the_specialist.jpg,60158,57360000,"Action, Drama, Thriller",R,110,5.6,NA,A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.
1994,The Little Rascals,1994_the_little_rascals.jpg,40975,51760000,"Comedy, Family, Romance",PG,82,6.3,45,"Alfalfa is wooing Darla and his ""He-Man-Woman-Hating"" friends attempt to sabotage the relationship."
1994,Naked Gun 33 1/3: The Final Insult,1994_naked_gun___the_final_insult.jpg,92219,51130000,"Comedy, Crime",PG-13,83,6.5,NA,Frank Drebin comes out of retirement to help Police Squad infiltrate a gang of terrorists planning to detonate a bomb at the Academy Awards.
1994,The Crow,1994_the_crow.jpg,159927,50690000,"Action, Drama, Fantasy",R,102,7.6,NA,A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.
1994,Angels in the Outfield,1994_angels_in_the_outfield.jpg,27659,50240000,"Comedy, Family, Fantasy",PG,102,6.1,44,"When a boy prays for a chance to have a family if the California Angels win the pennant, angels are assigned to make that possible."
1994,Little Women,1994_little_women.jpg,47865,50080000,"Drama, Family, Romance",PG,115,7.3,NA,The March sisters live and grow in post-Civil War America.
1994,When a Man Loves a Woman,1994_when_a_man_loves_a_woman.jpg,19509,50020000,"Drama, Romance",R,126,6.6,NA,The seemingly perfect relationship between a man and his wife is tested as a result of her alcoholism.
1994,The River Wild,1994_the_river_wild.jpg,39505,46820000,"Adventure, Crime, Thriller",PG-13,111,6.4,NA,Rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.
1994,D2: The Mighty Ducks,1994_d_the_mighty_ducks.jpg,34451,45610000,"Comedy, Drama, Family",PG,106,6.1,NA,Can Gordon's team win the Junior Goodwill Games in California in spite of all the set-backs?
1994,Timecop,1994_timecop.jpg,53257,44850000,"Action, Crime, Sci-Fi",R,99,5.9,48,"Max Walker, an officer for a security agency that regulates time travel, must fend for his life against a shady politician who's intent on changing the past to control the future."
1994,The Jungle Book,1994_the_jungle_book.jpg,15700,44340000,"Adventure, Family, Romance",PG,111,6,NA,"Rudyard Kipling's classic tale of Mowgli, the orphaned jungle boy raised by wolves, and how he becomes king of the jungle."
1994,City Slickers II: The Legend of Curly's Gold,1994_city_slickers_ii_the_legend_of_curlys_gold.jpg,17416,43620000,Comedy,PG-13,116,5.5,43,"One year after their first western adventure, Mitch Robbins and his friends discover a treasure map that belonged to their late trail guide Curly and they set out to discover its secrets."
1994,Beverly Hills Cop III,1994_beverly_hills_cop_iii.jpg,72922,42610000,"Action, Comedy, Crime",R,104,5.6,NA,"Axel Foley, while investigating a car theft ring, comes across something much bigger than that: the same men who killed his boss are running a counterfeit money ring out of a theme park in Los Angeles."
1994,Nobody's Fool,1994_nobodys_fool.jpg,17594,39490000,"Comedy, Drama",R,110,7.4,NA,A stubborn man past his prime reflects on his life of strict independence and seeks more from himself.
1994,The Paper,1994_the_paper.jpg,12391,38820000,"Comedy, Drama",R,112,6.6,NA,"New York City tabloid editor Henry's faced with tough decisions while he faces several serious life challenges, and a tempting job offer."
1994,On Deadly Ground,1994_on_deadly_ground.jpg,21330,38590000,"Action, Adventure, Thriller",R,101,4.6,NA,A mystical martial artist/environmental Agent takes on a ruthless oil corporation.
1994,Ri¢hie Ri¢h,1994_rihie_rih.jpg,60415,38090000,"Comedy, Family",PG,95,5.3,49,A rich young boy finds his family targeted in an inside job and must use his cunning to save them.
1994,Junior,1994_junior.jpg,62625,36760000,"Comedy, Romance, Sci-Fi",PG-13,109,4.6,59,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body."
1994,Nell,1994_nell.jpg,26295,33680000,Drama,PG-13,112,6.5,NA,"In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets."
1994,Street Fighter,1994_street_fighter.jpg,63321,33420000,"Action, Adventure, Comedy",PG-13,102,3.9,NA,Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.
1994,The Shadow,1994_the_shadow.jpg,22336,32060000.000000004,"Action, Adventure, Crime",PG-13,108,6.1,NA,"In 1930s New York City, The Shadow (Alec Baldwin) battles his nemesis, Shiwan Khan (John Lone), who is building an atomic bomb."
1994,I Love Trouble,1994_i_love_trouble.jpg,11077,30810000,"Action, Comedy, Romance",PG,123,5.3,NA,Peter Brackett and Sabrina Peterson are two competing Chicago newspaper reporters who join forces to unravel the mystery behind a train derailment.
1994,Major League II,1994_major_league_ii.jpg,24100,30630000,"Comedy, Sport",PG,105,5.6,NA,"The Indians are now a World Series contender. But last year's hunger is now replaced with complacency, and bad decisions by the new owner threaten to tear the team apart."
1994,Blank Check,1994_blank_check.jpg,17976,30580000,"Comedy, Crime, Family",PG,93,5.3,42,"A young boy inadvertently gains possession of a check for $1 million and proceeds to spend it, unaware that the gangsters to whom it belongs are in pursuit."
1994,Blown Away,1994_blown_away.jpg,27098,30160000,"Action, Crime, Drama",R,121,6.2,NA,An Irish bomber escapes from prison and targets a member of the Boston bomb squad.
1994,A Low Down Dirty Shame,1994_a_low_down_dirty_shame.jpg,6254,29390000,"Action, Comedy, Crime",R,100,6,NA,"An ex-cop, now a private detective, takes on the search for the millions stolen by a drug lord."
1994,In the Army Now,1994_in_the_army_now.jpg,12266,28860000,"Comedy, War",PG,91,5,NA,Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.
1994,Drop Zone,1994_drop_zone.jpg,18555,28720000,"Action, Adventure, Thriller",R,101,5.6,NA,A tough cop teams up with a professional skydiver to capture a renegade computer hacker on the run from the law.
1994,The Shawshank Redemption,1994_the_shawshank_redemption.jpg,2194222,28340000,Drama,R,142,9.3,NA,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency."
1995,Toy Story,1995_toy_story.jpg,837508,191800000,"Animation, Adventure, Comedy",G,81,8.3,NA,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.
1995,Batman Forever,1995_batman_forever.jpg,226908,184030000,"Action, Adventure, Fantasy",PG-13,121,5.4,51,"Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin."
1995,Apollo 13,1995_apollo_.jpg,254637,173840000,"Adventure, Drama, History",PG,140,7.6,NA,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.
1995,Pocahontas,1995_pocahontas.jpg,160109,141600000,"Animation, Adventure, Drama",G,81,6.7,58,An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.
1995,Ace Ventura: When Nature Calls,1995_ace_ventura_when_nature_calls.jpg,194289,108390000,"Adventure, Comedy, Crime",PG-13,90,6.4,45,"Ace Ventura, Pet Detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in Africa."
1995,GoldenEye,1995_goldeneye.jpg,229008,106600000,"Action, Adventure, Thriller",PG-13,130,7.2,NA,"Years after a friend and fellow 00 agent is killed on a joint mission, a secret space based weapons program known as ""GoldenEye"" is stolen. James Bond sets out to stop a Russian crime syndicate from using the weapon."
1995,Se7en,1995_seen.jpg,1351751,100130000,"Crime, Drama, Mystery",R,127,8.6,NA,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives."
1995,Die Hard with a Vengeance,1995_die_hard_with_a_vengeance.jpg,350332,100010000,"Action, Adventure, Thriller",R,128,7.6,58,"John McClane and a Harlem store owner are targeted by German terrorist Simon Gruber in New York City, where he plans to rob the Federal Reserve Building."
1995,Crimson Tide,1995_crimson_tide.jpg,96441,91400000,"Action, Drama, Thriller",R,116,7.3,NA,"On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger happy Captain from launching his missiles before confirming his orders to do so."
1995,Waterworld,1995_waterworld.jpg,172368,88250000,"Action, Adventure, Sci-Fi",PG-13,135,6.2,56,"In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land."
1995,Dangerous Minds,1995_dangerous_minds.jpg,46168,84920000,"Biography, Drama",R,99,6.5,47,An ex-Marine turned teacher struggles to connect with her students in an inner city school.
1995,Mr. Holland's Opus,1995_mr_hollands_opus.jpg,34290,82570000,"Drama, Music",PG,143,7.3,59,A frustrated composer finds fulfillment as a high school music teacher.
1995,Congo,1995_congo.jpg,40511,81020000,"Action, Adventure, Mystery",PG-13,109,5.2,NA,"When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong."
1995,Father of the Bride Part II,1995_father_of_the_bride_part_ii.jpg,32581,76590000,"Comedy, Family, Romance",PG,106,6,49,"George Banks must deal not only with the pregnancy of his daughter, but also with the unexpected pregnancy of his wife."
1995,Braveheart,1995_braveheart.jpg,920109,75600000,"Biography, Drama, History",R,178,8.3,NA,"When his secret bride is executed for assaulting an English soldier who tried to rape her, William Wallace begins a revolt against King Edward I of England."
1995,Get Shorty,1995_get_shorty.jpg,73020,72080000,"Comedy, Crime, Thriller",R,105,6.9,NA,"A mobster travels to Hollywood to collect a debt, and discovers that the movie business is much the same as his current job."
1995,The Bridges of Madison County,1995_the_bridges_of_madison_county.jpg,68219,71520000,"Drama, Romance",PG-13,135,7.6,NA,"Photographer Robert Kincaid (Clint Eastwood) wanders into the life of housewife Francesca Johnson (Meryl Streep), for four days in the 1960s."
1995,Mortal Kombat,1995_mortal_kombat.jpg,96657,70450000,"Action, Adventure, Fantasy",PG-13,101,5.8,58,Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.
1995,Grumpier Old Men,1995_grumpier_old_men.jpg,23114,69870000,"Comedy, Romance",PG-13,101,6.7,46,"John and Max resolve to save their beloved bait shop from turning into an Italian restaurant, just as its new female owner catches Max's attention."
1995,Nine Months,1995_nine_months.jpg,34040,69700000,"Comedy, Romance",PG-13,103,5.5,47,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse."
1995,Outbreak,1995_outbreak.jpg,103866,67820000,"Action, Drama, Thriller",R,127,6.6,NA,Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey.
1995,Heat,1995_heat.jpg,544375,67440000,"Crime, Drama, Thriller",R,170,8.2,NA,A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.
1995,Waiting to Exhale,1995_waiting_to_exhale.jpg,9034,67050000,"Comedy, Drama, Romance",R,124,5.9,NA,"Based on Terry McMillan's novel, this film follows four very different African-American women and their relationships with the male gender."
1995,Babe,1995_babe.jpg,112184,66599999.99999999,"Comedy, Drama, Family",G,91,6.7,NA,"Babe, a pig raised by sheepdogs, learns to herd sheep with a little help from Farmer Hoggett."
1995,Bad Boys,1995_bad_boys.jpg,224813,65810000,"Action, Comedy, Crime",R,119,6.9,41,Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.
1995,The American President,1995_the_american_president.jpg,49514,65000000,"Comedy, Drama, Romance",PG-13,114,6.8,NA,"A widowed U.S. President running for reelection and an environmental lobbyist fall in love. It's all above-board, but ""politics is perception,"" and sparks fly anyway."
1995,Species,1995_species.jpg,71228,60070000,"Action, Horror, Sci-Fi",R,108,5.8,49,A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.
1995,12 Monkeys,1995__monkeys.jpg,553307,57140000,"Mystery, Sci-Fi, Thriller",R,129,8,NA,"In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet."
1995,Clueless,1995_clueless.jpg,165099,56630000,"Comedy, Romance",PG-13,97,6.8,NA,"A rich high school student tries to boost a new pupil's popularity, but reckons without affairs of the heart getting in the way."
1995,Sabrina,1995_sabrina.jpg,34915,53670000,"Comedy, Drama, Romance",PG,127,6.3,56,"An ugly duckling having undergone a remarkable change, still harbors feelings for her crush: a carefree playboy, but not before his business-focused brother has something to say about it."
1995,Something to Talk About,1995_something_to_talk_about.jpg,12198,50890000,"Comedy, Drama, Romance",R,106,5.7,NA,A woman's world is rocked when she discovers her husband is cheating on her.
1995,The Net,1995_the_net.jpg,58042,50730000,"Action, Crime, Drama",PG-13,114,5.9,51,"A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger."
1995,Under Siege 2: Dark Territory,1995_under_siege__dark_territory.jpg,42156,50020000,"Action, Thriller",R,100,5.5,52,"Casey Ryback hops on a Colorado to LA train to start a vacation with his niece. Early into the trip, terrorists board the train and use it as a mobile HQ to hijack a top secret destructive US satellite."
1995,The Brady Bunch Movie,1995_the_brady_bunch_movie.jpg,19890,46580000,Comedy,PG-13,90,6,54,"The original '70s T.V. family is now placed in the 1990s, where they're even more square and out of place than ever."
1995,Casino,1995_casino.jpg,435266,42440000,"Crime, Drama",R,178,8.2,NA,"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive, compete against each other over a gambling empire, and over a fast living and fast loving socialite."
1995,Man of the House,1995_man_of_the_house.jpg,8298,40070000,"Comedy, Family",PG,96,5.2,NA,"A young boy refuses to accept his mother's new boyfriend, a lawyer, despite the man's attempts to win his respect. Meanwhile, disgruntled relative of a criminal he prosecuted seek revenge."
1995,Dead Man Walking,1995_dead_man_walking.jpg,85047,39390000,"Crime, Drama",R,122,7.5,NA,"A nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim's families."
1995,French Kiss,1995_french_kiss.jpg,45137,38900000,"Comedy, Drama, Romance",PG-13,111,6.6,50,"A woman flies to France to confront her straying fiancee, but gets into trouble when the charming crook seated next to her uses her for smuggling."
1995,Higher Learning,1995_higher_learning.jpg,17297,38290000,"Crime, Drama, Romance",R,127,6.5,54,"People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus."
1995,Mighty Morphin Power Rangers: The Movie,1995_mighty_morphin_power_rangers_the_movie.jpg,24236,38190000,"Action, Adventure, Family",PG,95,5.2,40,"A giant egg is unearthed at a construction site and soon opened, releasing the terrible Ivan Ooze, who wreaks vengeance on Zordon for imprisoning him millennia ago. With Zordon dying and their powers lost, the Rangers head to a distant planet to find the mystic warrior Dulcea."
1995,First Knight,1995_first_knight.jpg,65085,37600000,"Action, Adventure, Drama",PG-13,134,6,NA,"Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table."
1995,Just Cause,1995_just_cause.jpg,23330,36850000,"Action, Crime, Drama",R,102,6.4,NA,A Harvard professor is lured back into the courtroom after twenty-five years to take the case of a young black man condemned to death for the horrific murder of a child.
1995,"To Wong Foo Thanks for Everything, Julie Newmar",1995_to_wong_foo_thanks_for_everything_julie_newmar.jpg,26774,36470000,"Comedy, Drama",PG-13,109,6.6,60,"Three drag queens travel cross-country until their car breaks down, leaving them stranded in a small town."
1995,The Indian in the Cupboard,1995_the_indian_in_the_cupboard.jpg,24843,35620000,"Drama, Family, Fantasy",PG,96,6,58,"Omri, a young boy growing up in Brooklyn, receives an odd variety of presents for his birthday: a wooden cabinet from his older brother, a set of antique keys from his mother and a tiny plastic model of an Indian from his best friend Patrick."
1995,A Goofy Movie,1995_a_goofy_movie.jpg,42855,35350000,"Animation, Adventure, Comedy",G,78,6.8,NA,"When Max makes a preposterous promise to a girl he has a crush on, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, Goofy."
1996,Independence Day,1996_independence_day.jpg,509164,306170000,"Action, Adventure, Sci-Fi",PG-13,145,7,59,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive."
1996,Twister,1996_twister.jpg,166753,241720000,"Action, Adventure, Thriller",PG-13,113,6.4,NA,"Bill and Jo Harding, advanced storm chasers on the brink of divorce, must join together to create an advanced weather alert system by putting themselves in the cross-hairs of extremely violent tornadoes."
1996,Mission: Impossible,1996_mission_impossible.jpg,370263,180980000,"Action, Adventure, Thriller",PG-13,110,7.1,59,"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization."
1996,Jerry Maguire,1996_jerry_maguire.jpg,229834,153950000,"Comedy, Drama, Romance",R,139,7.3,NA,"When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former secretary."
1996,101 Dalmatians,1996__dalmatians.jpg,96408,136190000,"Adventure, Comedy, Crime",G,103,5.7,49,"An evil high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess."
